tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
275,2018-01-24T08:53:36.307000,2018-01-24T08:58:11.335000,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3458,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061,30318,Subscriber,1995,male,
362,2018-01-18T06:59:38.141000,2018-01-18T07:05:40.172000,359,E 47 St & Park Ave,40.75510267,-73.97498696,3458,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061,18264,Subscriber,1965,male,
240,2018-01-12T07:00:11.224000,2018-01-12T07:04:11.387000,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3458,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061,17204,Subscriber,1986,female,
416,2018-01-24T18:49:21.085000,2018-01-24T18:56:17.428000,3223,E 55 St & 3 Ave,40.758996559605116,-73.968653976917267,3458,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061,16320,Subscriber,1958,male,
150,2018-01-02T17:19:49.292000,2018-01-02T17:22:19.703000,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,18483,Subscriber,1981,male,
247,2018-01-02T10:59:56.992000,2018-01-02T11:04:04.729000,449,W 52 St & 9 Ave,40.76461837,-73.98789473,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,29751,Subscriber,1990,male,
428,2018-01-16T20:44:09.882000,2018-01-16T20:51:18.702000,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,15114,Subscriber,1953,male,
454,2018-01-26T09:00:59.328000,2018-01-26T09:08:33.365000,479,9 Ave & W 45 St,40.76019252,-73.9912551,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17694,Subscriber,1984,male,
493,2018-01-11T06:28:17.820000,2018-01-11T06:36:31.421000,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,21351,Subscriber,1969,male,
294,2018-01-30T10:56:03.839000,2018-01-30T11:00:58.606000,423,W 54 St & 9 Ave,40.76584941,-73.98690506,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,19765,Subscriber,1974,male,
253,2018-01-31T15:35:48.901000,2018-01-31T15:40:02.638000,484,W 44 St & 5 Ave,40.75500254,-73.98014437,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,18831,Subscriber,1989,male,
883,2018-01-16T07:35:47.780000,2018-01-16T07:50:30.960000,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,19351,Subscriber,1953,male,
590,2018-01-24T08:40:52.431000,2018-01-24T08:50:43.026000,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,31596,Subscriber,1959,male,
796,2018-01-22T09:09:13.465000,2018-01-22T09:22:30.403000,167,E 39 St & 3 Ave,40.7489006,-73.97604882,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,20977,Subscriber,1992,male,
263,2018-01-12T07:50:25.219000,2018-01-12T07:54:48.900000,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,30058,Subscriber,1966,male,
854,2018-01-31T07:50:20.509000,2018-01-31T08:04:35.349000,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,31364,Subscriber,1961,male,
756,2018-01-30T07:54:17.752000,2018-01-30T08:06:54.312000,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,26556,Subscriber,1961,male,
655,2018-01-11T07:22:29.342000,2018-01-11T07:33:24.597000,3177,W 84 St & Broadway,40.7867947,-73.977112,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,32530,Subscriber,1982,female,
447,2018-01-30T08:02:40.212000,2018-01-30T08:10:07.854000,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,28770,Subscriber,1973,male,
642,2018-01-08T08:44:57.584000,2018-01-08T08:55:39.951000,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,16946,Subscriber,1982,female,
638,2018-02-01T08:59:15.680000,2018-02-01T09:09:54.284000,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,26896,Subscriber,1990,male,
827,2018-01-24T12:03:25.416000,2018-01-24T12:17:13.003000,3462,E 44 St & 2 Ave,40.751183874632773,-73.971387147903442,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17821,Subscriber,1982,male,
438,2018-01-22T10:21:06.422000,2018-01-22T10:28:24.678000,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,15248,Subscriber,1993,male,
515,2018-01-26T09:13:49.707000,2018-01-26T09:22:24.825000,267,Broadway & W 36 St,40.75097711,-73.98765428,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,19877,Subscriber,1991,male,
571,2018-01-29T08:18:27.735000,2018-01-29T08:27:59.116000,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,14762,Subscriber,1974,male,
199,2018-01-03T08:00:36.879000,2018-01-03T08:03:55.999000,457,Broadway & W 58 St,40.76695317,-73.98169333,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,24911,Subscriber,1993,male,
367,2018-01-31T06:48:29.720000,2018-01-31T06:54:37.346000,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,33117,Subscriber,1964,female,
549,2018-01-21T09:08:29.624000,2018-01-21T09:17:39.332000,3158,W 63 St & Broadway,40.77163851,-73.98261428,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,21653,Subscriber,1946,male,
1277,2018-01-16T15:01:05.613000,2018-01-16T15:22:23.227000,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17597,Subscriber,1968,male,
901,2018-01-03T07:36:56.791000,2018-01-03T07:51:58.769000,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,18127,Subscriber,1965,male,
991,2018-01-24T08:00:25.964000,2018-01-24T08:16:57.770000,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,15197,Subscriber,1965,male,
860,2018-01-18T07:37:09.696000,2018-01-18T07:51:30.366000,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,30614,Subscriber,1982,female,
596,2018-01-22T08:30:22.282000,2018-01-22T08:40:18.999000,530,11 Ave & W 59 St,40.771522,-73.990541,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17636,Subscriber,1969,male,
551,2018-01-26T09:37:01.451000,2018-01-26T09:46:13.076000,530,11 Ave & W 59 St,40.771522,-73.990541,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17541,Subscriber,1989,male,
864,2018-01-27T15:38:18.942000,2018-01-27T15:52:42.949000,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17703,Subscriber,1982,female,
712,2018-01-24T07:19:08.326000,2018-01-24T07:31:00.762000,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,30641,Subscriber,1978,male,
135,2018-01-29T16:43:56.884000,2018-01-29T16:46:12.796000,500,Broadway & W 51 St,40.76228826,-73.98336183,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,26571,Subscriber,1975,male,
152,2018-01-29T09:55:23.022000,2018-01-29T09:57:55.621000,500,Broadway & W 51 St,40.76228826,-73.98336183,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,32322,Subscriber,1993,male,
965,2018-01-23T16:32:20.706000,2018-01-23T16:48:26.445000,297,E 15 St & 3 Ave,40.734232,-73.986923,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,30869,Subscriber,1988,male,
1419,2018-01-02T09:11:55.852000,2018-01-02T09:35:35.085000,229,Great Jones St,40.72743423,-73.99379025,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,33019,Subscriber,1988,male,
385,2018-01-22T08:07:48.553000,2018-01-22T08:14:14.282000,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,14558,Subscriber,1992,male,
1040,2018-02-01T08:04:57.337000,2018-02-01T08:22:17.749000,453,W 22 St & 8 Ave,40.74475148,-73.99915362,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,15063,Subscriber,1987,female,
610,2018-01-06T00:20:37.015000,2018-01-06T00:30:47.599000,441,E 52 St & 2 Ave,40.756014,-73.967416,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,31979,Subscriber,1985,male,
443,2018-01-16T09:34:08.968000,2018-01-16T09:41:32.854000,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,16585,Subscriber,1989,male,
362,2018-02-01T08:38:31.194000,2018-02-01T08:44:34.160000,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17555,Subscriber,1988,male,
535,2018-01-15T16:30:49.281000,2018-01-15T16:39:44.400000,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,31729,Subscriber,1982,male,
503,2018-01-22T07:32:45.906000,2018-01-22T07:41:09.086000,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,19404,Subscriber,1983,male,
615,2018-01-03T08:14:33.860000,2018-01-03T08:24:49.088000,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,32477,Subscriber,1974,male,
504,2018-01-26T10:35:02.989000,2018-01-26T10:43:27.082000,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,32335,Subscriber,1991,male,
625,2018-01-16T10:09:25.757000,2018-01-16T10:19:51.385000,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17470,Subscriber,1958,male,
925,2018-01-19T08:38:21.821000,2018-01-19T08:53:47.614000,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,30992,Subscriber,1983,male,
1054,2018-01-26T09:03:45.794000,2018-01-26T09:21:20.555000,388,W 26 St & 10 Ave,40.749717753,-74.002950346,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,21217,Subscriber,1961,male,
434,2018-01-03T08:47:00.584000,2018-01-03T08:54:15.374000,498,Broadway & W 32 St,40.74854862,-73.98808416,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,21149,Subscriber,1972,male,
1334,2018-01-16T08:35:44.172000,2018-01-16T08:57:58.476000,3290,E 89 St & York Ave,40.7779453,-73.946041,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,19966,Subscriber,1963,male,
265,2018-01-03T06:56:11.359000,2018-01-03T07:00:36.409000,359,E 47 St & Park Ave,40.75510267,-73.97498696,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,17212,Subscriber,1962,male,
351,2018-01-26T07:41:40.156000,2018-01-26T07:47:32.003000,359,E 47 St & Park Ave,40.75510267,-73.97498696,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,32015,Subscriber,1968,male,
186,2018-01-18T07:19:15.281000,2018-01-18T07:22:21.900000,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,32895,Subscriber,1964,male,
790,2018-01-25T16:08:24.616000,2018-01-25T16:21:35.016000,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,25481,Subscriber,1969,male,
1138,2018-01-15T15:41:15.951000,2018-01-15T16:00:14.290000,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3399,7 St & 3 Ave,40.672602981501257,-73.989830017089844,16278,Customer,1969,unknown,
1190,2018-01-26T14:46:18.139000,2018-01-26T15:06:08.457000,3384,Smith St & 3 St,40.6787242,-73.99599099,3399,7 St & 3 Ave,40.672602981501257,-73.989830017089844,18997,Subscriber,1972,male,
1666,2018-01-26T17:18:43.957000,2018-01-26T17:46:30.910000,195,Liberty St & Broadway,40.70905623,-74.01043382,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,32366,Subscriber,1949,female,
784,2018-01-25T16:21:52.435000,2018-01-25T16:34:57.279000,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,16769,Subscriber,1962,male,
189,2018-01-31T15:31:24.876000,2018-01-31T15:34:34.620000,448,W 37 St & 10 Ave,40.75660359,-73.9979009,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,25359,Subscriber,1958,male,
1879,2018-01-30T13:06:02.841000,2018-01-30T13:37:22.713000,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,25043,Subscriber,1969,male,
601,2018-01-05T14:57:42.424000,2018-01-05T15:07:43.952000,423,W 54 St & 9 Ave,40.76584941,-73.98690506,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,21659,Subscriber,1965,male,
862,2018-01-03T17:17:07.114000,2018-01-03T17:31:29.326000,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,27998,Subscriber,1986,male,
303,2018-01-30T16:52:15.801000,2018-01-30T16:57:18.872000,525,W 34 St & 11 Ave,40.75594159,-74.0021163,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,32026,Subscriber,1972,male,
763,2018-01-16T15:11:12.177000,2018-01-16T15:23:55.613000,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,19623,Subscriber,1969,unknown,
659,2018-02-01T18:06:37.203000,2018-02-01T18:17:36.872000,3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,33421,Subscriber,1984,male,
434,2018-02-01T16:38:24.979000,2018-02-01T16:45:39.769000,422,W 59 St & 10 Ave,40.770513,-73.988038,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,30937,Subscriber,1982,male,
424,2018-01-12T13:12:21.832000,2018-01-12T13:19:26.076000,533,Broadway & W 38 St,40.75299641,-73.98721619,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,28070,Subscriber,1970,male,
326,2018-01-15T08:59:35.864000,2018-01-15T09:05:02.098000,533,Broadway & W 38 St,40.75299641,-73.98721619,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,32379,Subscriber,1991,male,
489,2018-01-03T17:00:45.142000,2018-01-03T17:08:54.952000,468,Broadway & W 56 St,40.7652654,-73.98192338,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,31417,Subscriber,1975,male,
515,2018-01-02T19:51:40.265000,2018-01-02T20:00:16.155000,519,Pershing Square North,40.751873,-73.977706,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,30177,Subscriber,1993,male,
749,2018-01-23T17:32:11.342000,2018-01-23T17:44:40.586000,455,1 Ave & E 44 St,40.75001986,-73.96905301,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,27264,Subscriber,1974,female,
1275,2018-01-09T22:11:10.752000,2018-01-09T22:32:26.092000,382,University Pl & E 14 St,40.73492695,-73.99200509,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,31034,Subscriber,1981,male,
578,2018-01-05T16:30:02.126000,2018-01-05T16:39:40.600000,530,11 Ave & W 59 St,40.771522,-73.990541,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,30603,Subscriber,1982,male,
566,2018-01-09T18:51:21.531000,2018-01-09T19:00:48.351000,505,6 Ave & W 33 St,40.74901271,-73.98848395,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,33408,Subscriber,1964,male,
356,2018-01-20T01:15:29.307000,2018-01-20T01:21:25.646000,505,6 Ave & W 33 St,40.74901271,-73.98848395,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,31838,Subscriber,1989,male,
426,2018-01-28T20:59:17.560000,2018-01-28T21:06:24.174000,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,31560,Subscriber,1974,male,
843,2018-01-24T19:25:11.135000,2018-01-24T19:39:14.147000,3176,W 64 St & West End Ave,40.77452835,-73.98753759,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,31204,Subscriber,1985,male,
1359,2018-01-22T19:35:58.920000,2018-01-22T19:58:38.312000,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,25196,Subscriber,1980,male,
614,2018-01-24T18:55:00.543000,2018-01-24T19:05:15.120000,446,W 24 St & 7 Ave,40.74487634,-73.99529885,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,31851,Subscriber,1961,male,
142,2018-01-11T18:00:50.839000,2018-01-11T18:03:13.381000,478,11 Ave & W 41 St,40.76030096,-73.99884222,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,32117,Subscriber,1964,female,
1151,2018-01-22T18:06:35.338000,2018-01-22T18:25:46.933000,426,West St & Chambers St,40.71754834,-74.01322069,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,15302,Subscriber,1989,male,
603,2018-01-11T16:29:05.101000,2018-01-11T16:39:08.462000,388,W 26 St & 10 Ave,40.749717753,-74.002950346,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,27716,Subscriber,1954,male,
246,2018-01-03T15:37:11.927000,2018-01-03T15:41:18.279000,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,32522,Subscriber,1980,female,
681,2018-01-14T18:08:47.595000,2018-01-14T18:20:09.424000,498,Broadway & W 32 St,40.74854862,-73.98808416,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,21395,Subscriber,1982,male,
540,2018-01-02T17:14:52.132000,2018-01-02T17:23:52.851000,359,E 47 St & Park Ave,40.75510267,-73.97498696,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,14858,Subscriber,1977,male,
431,2018-01-25T18:36:40.126000,2018-01-25T18:43:51.280000,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,30845,Subscriber,1976,male,
961,2018-01-08T18:36:35.208000,2018-01-08T18:52:37.061000,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,17944,Subscriber,1978,male,
243,2018-01-09T16:27:11.733000,2018-01-09T16:31:15.094000,3292,5 Ave & E 93 St,40.7857851,-73.957481,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,30382,Subscriber,1961,male,
650,2018-01-18T07:24:12.226000,2018-01-18T07:35:03.221000,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,28147,Subscriber,1970,male,
1035,2018-01-02T12:48:00.897000,2018-01-02T13:05:16.185000,447,8 Ave & W 52 St,40.76370739,-73.9851615,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,25928,Subscriber,1958,male,
655,2018-01-25T18:16:19.971000,2018-01-25T18:27:15.281000,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,30203,Subscriber,1986,male,
449,2018-01-24T14:41:32.015000,2018-01-24T14:49:01.195000,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,31991,Subscriber,1974,female,
267,2018-01-09T12:34:46.949000,2018-01-09T12:39:14.012000,3355,E 66 St & Madison Ave,40.768008893059474,-73.96845281124115,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,24873,Subscriber,1961,male,
290,2018-01-19T17:13:00.041000,2018-01-19T17:17:50.328000,3355,E 66 St & Madison Ave,40.768008893059474,-73.96845281124115,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,32173,Subscriber,1961,male,
270,2018-01-31T13:42:19.345000,2018-01-31T13:46:49.509000,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,19177,Subscriber,1980,female,
1093,2018-01-23T17:40:07.702000,2018-01-23T17:58:20.707000,484,W 44 St & 5 Ave,40.75500254,-73.98014437,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,20621,Subscriber,1969,unknown,
189,2018-01-21T10:04:27.078000,2018-01-21T10:07:36.844000,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,32686,Subscriber,1985,male,
642,2018-01-10T18:00:49.899000,2018-01-10T18:11:32.475000,3159,W 67 St & Broadway,40.77492513,-73.98266566,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,20933,Subscriber,1977,female,
566,2018-01-23T18:00:46.880000,2018-01-23T18:10:13.580000,3159,W 67 St & Broadway,40.77492513,-73.98266566,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,19984,Subscriber,1977,female,
